3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01 3.117000007629394531e+01
